"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006968","cellular defense response","14/1652","50/16481",0.28,2.79338983050847,4.23892175053152,0.000284841629980989,0.00458920189755408,0.00458920189755408,"5551/922/653361/3579/51473/7305/10871/90865/6693/1524/4688/9437/4332/728",14
"GO:0050764","regulation of phagocytosis","21/1652","93/16481",0.225806451612903,2.25273373428103,4.04356996220143,0.000286539037289932,0.00458920189755408,0.00458920189755408,"2268/6556/2624/695/5322/10326/5199/146722/8547/3071/2621/246/5648/6347/3055/140885/2219/335/6441/10584/2358",21
"GO:0071774","response to fibroblast growth factor","21/1652","93/16481",0.225806451612903,2.25273373428103,4.04356996220143,0.000286539037289932,0.00458920189755408,0.00458920189755408,"2247/7538/1960/2264/8862/3373/5770/8692/131405/9365/6909/2263/23767/960/3164/79625/6622/6347/7356/81848/2255",21
"GO:0043299","leukocyte degranulation","18/1652","74/16481",0.243243243243243,2.42669000719848,4.10542934983934,0.000289757652542059,0.00462597169488326,0.00462597169488326,"2268/2623/2624/695/8013/9846/2214/6688/3071/4818/6844/306/5730/401258/2776/3055/6571/50487",18
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","12/1652","39/16481",0.307692307692308,3.06965915440492,4.31898308262454,0.000293609698503374,0.00464697517219932,0.00464697517219932,"2247/8013/5155/4921/2263/9510/28984/407006/2697/1906/3725/407007",12
"GO:1990776","response to angiotensin","12/1652","39/16481",0.307692307692308,3.06965915440492,4.31898308262454,0.000293609698503374,0.00464697517219932,0.00464697517219932,"857/5770/1636/9365/4921/186/88/815/760/1536/185/5320",12
"GO:0002263","cell activation involved in immune response","45/1652","265/16481",0.169811320754717,1.694104344648,3.80192481766549,0.000293854204984477,0.00464697517219932,0.00464697517219932,"4242/2268/6095/6556/2623/2624/246778/3394/695/8013/7305/90865/2207/51744/117157/6693/9846/1776/2214/3726/6688/1524/3071/4818/6844/4092/8809/306/139818/5730/3569/401258/2776/8741/7037/3122/9021/64332/6571/3936/3553/3683/50487/80031/969",45
"GO:0060732","positive regulation of inositol phosphate biosynthetic process","6/1652","11/16481",0.545454545454545,5.44166850099054,4.91839470092144,0.000297597607244563,0.00464966690652907,0.00464966690652907,"5028/51744/2852/117/6622/5745",6
"GO:0003179","heart valve morphogenesis","15/1652","56/16481",0.267857142857143,2.67224792459357,4.18378812192556,0.000298121500503105,0.00464966690652907,0.00464966690652907,"26508/6092/4772/140628/23493/4091/2702/650/9353/7048/8642/7042/6586/659/7075",15
"GO:0003208","cardiac ventricle morphogenesis","15/1652","56/16481",0.267857142857143,2.67224792459357,4.18378812192556,0.000298121500503105,0.00464966690652907,0.00464966690652907,"3084/26508/4889/23493/4887/2263/4634/4092/2294/7134/7048/7042/7049/2022/6910",15
"GO:0055017","cardiac muscle tissue growth","15/1652","56/16481",0.267857142857143,2.67224792459357,4.18378812192556,0.000298121500503105,0.00464966690652907,0.00464966690652907,"3084/2247/5950/2066/4211/6909/2263/1901/859/1906/65009/7042/7049/6910/407007",15
"GO:0061045","negative regulation of wound healing","17/1652","68/16481",0.25,2.494098062954,4.12066460158852,0.000298662027508949,0.00464966690652907,0.00464966690652907,"2247/7056/240/2160/5627/5155/5196/22915/710/1906/84830/5592/1361/90102/55966/58529/3848",17
"GO:0002573","myeloid leukocyte differentiation","36/1652","198/16481",0.181818181818182,1.81388950033018,3.84555052851146,0.000304454853645622,0.0047251770319675,0.0047251770319675,"84959/5153/5138/863/375387/2623/53832/2624/4739/11025/146433/6886/7305/90865/130733/650/126014/9846/6688/5468/5196/133522/714/1440/9444/7099/81501/7048/7037/9607/2124/9173/3553/50487/3552/50604",36
"GO:0007416","synapse assembly","44/1652","258/16481",0.170542635658915,1.70140022899187,3.78998826105452,0.00030983150890575,0.00479378195723618,0.00479378195723618,"144165/55118/80059/4045/10718/6092/653464/84631/4593/2895/23266/5770/64084/2066/22899/56131/140689/89780/627/57463/50863/9732/9806/7476/257194/23767/285025/2890/4916/94030/6622/22865/5789/27253/146760/2557/266727/1948/85358/6383/8825/2823/23284/64101",44
"GO:0015669","gas transport","7/1652","15/16481",0.466666666666667,4.65564971751412,4.72763393929974,0.000312516981552562,0.0048204542416092,0.0048204542416092,"114757/358/3039/3043/3042/3040/3045",7
"GO:0097305","response to alcohol","42/1652","243/16481",0.172839506172839,1.72431471019042,3.79657397405206,0.000313985735675546,0.00482763384743708,0.00482763384743708,"2247/2690/7350/5950/761/51208/7122/3596/4889/23209/847/6340/1036/1393/6688/1392/2263/1440/5734/2203/1080/1066/2890/117/4916/114/2354/2776/3727/687/11251/7832/9353/7048/72/1536/5737/7049/2353/6586/9607/6915",42
"GO:0007159","leukocyte cell-cell adhesion","60/1652","383/16481",0.156657963446475,1.56288129271269,3.7201284293836,0.00031490849154437,0.00482763384743708,0.00482763384743708,"857/9314/6387/3111/81704/177/3127/7805/3113/240/2494/10332/3687/8013/1326/3575/6693/5322/56253/8477/5175/10326/5588/1524/3071/3384/83706/4092/960/6401/3569/64115/3133/407006/2113/4973/1511/6347/11326/140885/64116/84830/7704/7048/6404/383/1948/3549/7037/58494/3122/64332/3553/3683/5320/407007/3552/6403/6441/969",60
"GO:0003177","pulmonary valve development","9/1652","24/16481",0.375,3.74114709443099,4.48528785225042,0.000322809695789416,0.00493042473685051,0.00493042473685051,"26508/6092/4772/23493/4091/2702/9353/7042/659",9
"GO:0045216","cell-cell junction organization","34/1652","184/16481",0.184782608695652,1.84346378566165,3.84015904943298,0.000324114433104302,0.00493042473685051,0.00493042473685051,"28513/857/83700/10979/5010/51208/2658/1003/7122/2701/2702/91807/5175/1636/94/55679/151306/1012/149461/10266/187/4092/2697/90952/5583/222256/1948/7042/1008/6910/3553/23136/84612/5800",34
"GO:0034101","erythrocyte homeostasis","23/1652","107/16481",0.214953271028037,2.14445814758661,3.96407719975769,0.000324564165801051,0.00493042473685051,0.00493042473685051,"2038/25893/3202/7538/2623/440712/51327/6886/212/80739/6688/3071/407006/2113/3039/3043/3042/7049/2034/51621/3040/407007/3045",23
"GO:0050919","negative chemotaxis","13/1652","45/16481",0.288888888888889,2.88206887274684,4.21960108378185,0.00033289484280733,0.00502651158732875,0.00502651158732875,"3084/10718/6092/57556/223117/23767/56920/9037/7869/9353/6586/335/80031",13
"GO:0090049","regulation of cell migration involved in sprouting angiogenesis","13/1652","45/16481",0.288888888888889,2.88206887274684,4.21960108378185,0.00033289484280733,0.00502651158732875,0.00502651158732875,"9314/2247/2624/79812/57381/406913/22915/4223/407006/90627/57608/7049/6915",13
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","10/1652","29/16481",0.344827586206897,3.44013525924689,4.38966361992756,0.000333908441997266,0.00502667573493181,0.00502667573493181,"2207/1012/5468/968/1066/7099/84830/4023/3949/948",10
"GO:0001764","neuron migration","24/1652","114/16481",0.210526315789474,2.10029310564547,3.93463063238444,0.000337753263065464,0.00506933265792567,0.00506933265792567,"26153/6387/7846/2624/653464/57556/6376/51473/1630/26468/221692/153090/79625/4916/120114/4915/815/266727/6792/285313/5414/2823/23284/22854",24
"GO:0048872","homeostasis of number of cells","37/1652","207/16481",0.178743961352657,1.78321987109754,3.78485640167523,0.000357676611618406,0.00535233687774051,0.00535233687774051,"2038/25893/3202/7538/7846/2623/440712/2204/51327/6886/212/695/3575/80739/6688/1524/3071/7128/139818/3569/407006/2113/3039/3043/3042/7049/8741/2034/51621/3040/64332/5414/10162/5320/407007/338442/3045",37
"GO:0010718","positive regulation of epithelial to mesenchymal transition","15/1652","57/16481",0.263157894736842,2.62536638205684,4.10276767478423,0.000367583752490125,0.00543794207191305,0.00543794207191305,"25937/10979/10630/1601/650/2013/28984/3569/407006/152007/7048/7042/2022/3553/407007",15
"GO:0061515","myeloid cell development","15/1652","57/16481",0.263157894736842,2.62536638205684,4.10276767478423,0.000367583752490125,0.00543794207191305,0.00543794207191305,"2038/25893/2815/375387/2623/440712/7305/80739/3071/3039/3043/3042/3040/2124/3045",15
"GO:0086002","cardiac muscle cell action potential involved in contraction","15/1652","57/16481",0.263157894736842,2.62536638205684,4.10276767478423,0.000367583752490125,0.00543794207191305,0.00543794207191305,"857/3762/55800/3741/2702/6330/3764/6327/6332/859/2697/6323/3753/845/4842",15
"GO:0060419","heart growth","16/1652","63/16481",0.253968253968254,2.53368692109612,4.07075116350873,0.000367736357945048,0.00543794207191305,0.00543794207191305,"3084/2247/5950/32/2066/4211/6909/2263/1901/859/1906/65009/7042/7049/6910/407007",16
"GO:0042311","vasodilation","12/1652","40/16481",0.3,2.99291767554479,4.21194733828525,0.000381572868538969,0.00562595526466428,0.00562595526466428,"1910/2702/5175/10365/2852/8850/186/153/5592/2549/154/4842",12
"GO:0001667","ameboidal-type cell migration","35/1652","193/16481",0.181347150259067,1.80919030473347,3.77418459295658,0.000385411109536402,0.00565121161535064,0.00565121161535064,"114757/2247/3036/154810/55698/9839/25959/57556/23328/2719/8692/223117/2066/5168/153090/4921/9124/56920/7145/9037/407006/7869/2697/1906/152007/9590/7042/4163/659/5581/9647/1839/80031/407007/2255",35
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","57/1652","362/16481",0.157458563535912,1.57086839324174,3.66563255323741,0.000385540469269882,0.00565121161535064,0.00565121161535064,"3903/11024/2268/7805/6966/2204/150372/11025/387837/3802/695/3804/8013/7305/79168/84106/2207/199920/2357/148823/79908/2215/5588/2214/93978/153090/388325/8547/3071/4792/6967/7128/9404/5648/3809/28984/7099/5295/9473/3055/5583/10917/9437/153579/3811/2219/660/5581/64332/945/353514/3824/4332/10584/728/2358/948",57
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","33/1652","179/16481",0.184357541899441,1.83922315256943,3.76800283067661,0.000411066107143903,0.0060077970702985,0.0060077970702985,"4653/2247/2268/1634/10979/6376/406913/7010/64805/5627/5175/2852/5155/1524/4921/2621/284/1440/23533/4916/9037/4915/84830/7042/2022/2549/10268/57091/3553/1839/6403/558/2358",33
"GO:0003184","pulmonary valve morphogenesis","8/1652","20/16481",0.4,3.99055690072639,4.46649295196366,0.000417970314777569,0.00609094531389521,0.00609094531389521,"26508/6092/4772/23493/4091/2702/9353/7042",8
"GO:0060038","cardiac muscle cell proliferation","11/1652","35/16481",0.314285714285714,3.13543756485645,4.2210301087352,0.000425626475063451,0.00616666335113607,0.00616666335113607,"3084/2247/5950/2066/6909/2263/65009/7042/7049/6910/407007",11
"GO:0099560","synaptic membrane adhesion","11/1652","35/16481",0.314285714285714,3.13543756485645,4.2210301087352,0.000425626475063451,0.00616666335113607,0.00616666335113607,"84631/23767/94030/22865/5789/27253/266727/8404/1008/22854/64101",11
"GO:0046620","regulation of organ growth","15/1652","58/16481",0.258620689655172,2.58010144443517,4.02346671614251,0.000450484108531098,0.00647501228478834,0.00647501228478834,"80014/3084/2247/5950/32/2066/6532/6909/2263/26524/859/1906/7049/6910/407007",15
"GO:0008037","cell recognition","25/1652","123/16481",0.203252032520325,2.02772200240162,3.81848246647765,0.000450647247534277,0.00647501228478834,0.00647501228478834,"5551/55118/54538/6092/23705/4739/653509/10332/284359/5322/81035/56253/5175/51294/57463/5199/8547/50863/27255/5648/9037/2219/11055/91624/10584",25
"GO:0032611","interleukin-1 beta production","21/1652","96/16481",0.21875,2.18233580508475,3.8777600128337,0.000452584650377073,0.00647501228478834,0.00647501228478834,"177/6376/338557/820/7305/58484/51311/1524/7128/114769/4210/3569/7099/140885/1958/335/4023/3553/945/353514/948",21
"GO:0032651","regulation of interleukin-1 beta production","21/1652","96/16481",0.21875,2.18233580508475,3.8777600128337,0.000452584650377073,0.00647501228478834,0.00647501228478834,"177/6376/338557/820/7305/58484/51311/1524/7128/114769/4210/3569/7099/140885/1958/335/4023/3553/945/353514/948",21
"GO:0060562","epithelial tube morphogenesis","33/1652","180/16481",0.183333333333333,1.82900524616626,3.73262276370218,0.000455933756938725,0.00647501228478834,0.00647501228478834,"144165/2247/255743/6943/23242/79812/54922/2658/3687/2719/650/7481/79192/94/6909/2263/187/10395/186/64321/54345/65009/9353/7048/90627/3549/7042/2022/5420/4855/123872/7075/2255",33
"GO:0048821","erythrocyte development","10/1652","30/16481",0.333333333333333,3.32546408393866,4.25502195328876,0.000456238170632724,0.00647501228478834,0.00647501228478834,"2038/25893/2623/440712/3071/3039/3043/3042/3040/3045",10
"GO:0055094","response to lipoprotein particle","10/1652","30/16481",0.333333333333333,3.32546408393866,4.25502195328876,0.000456238170632724,0.00647501228478834,0.00647501228478834,"2207/1012/5468/968/1066/7099/84830/4023/3949/948",10
"GO:0090287","regulation of cellular response to growth factor stimulus","46/1652","278/16481",0.165467625899281,1.65076994094797,3.65241282610678,0.000458052799891032,0.00647501228478834,0.00647501228478834,"857/2247/79652/124857/1028/1634/27122/9839/23090/79812/57556/2658/8862/1003/51232/4091/147372/650/8425/5770/79674/50964/375567/94/153090/2615/5468/22915/284/26524/4092/186/91851/83891/10077/9353/57608/25928/7049/93649/2022/81848/3553/1030/3491/222223",46
"GO:0061036","positive regulation of cartilage development","9/1652","25/16481",0.36,3.59150121065375,4.32799722496961,0.000459825328821993,0.00647501228478834,0.00647501228478834,"6660/2658/650/94/5593/4092/91461/7704/659",9
"GO:1904752","regulation of vascular associated smooth muscle cell migration","9/1652","25/16481",0.36,3.59150121065375,4.32799722496961,0.000459825328821993,0.00647501228478834,0.00647501228478834,"8013/5770/5155/4921/9732/9510/407006/5592/93649",9
"GO:1904064","positive regulation of cation transmembrane transport","23/1652","110/16481",0.209090909090909,2.0859729253797,3.81421727522526,0.000492823551331801,0.00689779346476163,0.00689779346476163,"857/22953/6376/3596/9002/57463/2852/2273/53826/187/5319/117/7222/6622/5023/1906/246329/3753/6769/9465/5348/482/4842",23
"GO:0002275","myeloid cell activation involved in immune response","20/1652","90/16481",0.222222222222222,2.21697605595911,3.86392115365641,0.000493920500167797,0.00689779346476163,0.00689779346476163,"2268/2623/2624/695/8013/7305/90865/2207/9846/1776/6688/1524/6844/306/5730/401258/2776/6571/3553/50487",20
"GO:0010876","lipid localization","65/1652","430/16481",0.151162790697674,1.50805929387916,3.5630775373097,0.000493977229971958,0.00689779346476163,0.00689779346476163,"857/57088/60482/11309/5950/4018/23460/5243/653509/388121/1601/32/57153/123264/83547/5322/4481/10351/1636/21/84417/345275/9429/1392/5468/4792/2171/81575/5319/1066/6579/3569/9376/84879/80832/114880/80833/10349/1906/56729/2167/10350/56923/1408/341/6578/1071/28965/9619/55911/5948/7274/335/185/255738/11000/4023/10162/3553/3949/50487/5320/23673/83850/948",65
"GO:0042116","macrophage activation","21/1652","97/16481",0.216494845360825,2.15983749781583,3.82384901288693,0.000524036480727071,0.00729720799412446,0.00729720799412446,"177/6556/6376/3596/7305/90865/22918/2214/1524/3569/7099/6622/3727/11326/120892/9173/3553/3949/712/728/2358",21
"GO:0008154","actin polymerization or depolymerization","31/1652","167/16481",0.18562874251497,1.85190514854069,3.69314995671201,0.00053653319868915,0.00742994730670914,0.00742994730670914,"6387/81553/23242/25802/25959/163782/256949/91663/7111/6711/56203/395/3071/10810/1440/246/1073/9037/85462/90952/3055/9353/88/130271/29767/375307/5581/93663/6369/57580/11170",31
"GO:0019730","antimicrobial humoral response","31/1652","167/16481",0.18562874251497,1.85190514854069,3.69314995671201,0.00053653319868915,0.00742994730670914,0.00742994730670914,"6362/6387/6556/354/85480/7432/6376/6590/820/6283/2921/1755/128488/6360/5473/1610/5196/5919/5319/2920/4069/3133/1511/6347/2627/6358/6368/1669/8993/6369/1668",31
"GO:0010919","regulation of inositol phosphate biosynthetic process","6/1652","12/16481",0.5,4.98819612590799,4.6127637077576,0.000544726318914697,0.00748140558005309,0.00748140558005309,"5028/51744/2852/117/6622/5745",6
"GO:0060841","venous blood vessel development","6/1652","12/16481",0.5,4.98819612590799,4.6127637077576,0.000544726318914697,0.00748140558005309,0.00748140558005309,"147372/94/187/2294/2022/659",6
"GO:1903589","positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","6/1652","12/16481",0.5,4.98819612590799,4.6127637077576,0.000544726318914697,0.00748140558005309,0.00748140558005309,"2624/406913/187/26051/57608/185",6
"GO:0050832","defense response to fungus","14/1652","53/16481",0.264150943396226,2.63527342500799,3.97982210002326,0.000548250800551326,0.00750923842394481,0.00750923842394481,"85480/7432/820/6283/5322/93978/6688/1524/5919/26253/383/1669/1668/338339",14
"GO:0035904","aorta development","11/1652","36/16481",0.305555555555556,3.04834207694377,4.10643062738745,0.000557955624926491,0.00762133936718393,0.00762133936718393,"5138/1959/6092/23493/94/6909/187/4638/7048/7042/2022",11
"GO:1990266","neutrophil migration","20/1652","91/16481",0.21978021978022,2.1926136817178,3.80766471298423,0.0005744366988185,0.00780438478984514,0.00780438478984514,"683/83700/23604/3579/6283/2921/5175/2013/5473/3071/5196/5319/3577/1906/9353/1908/7042/120425/100130520/728",20
"GO:0051147","regulation of muscle cell differentiation","24/1652","118/16481",0.203389830508475,2.02909672918291,3.7444964993542,0.000574469975554131,0.00780438478984514,0.00780438478984514,"3084/1827/4772/23493/650/91807/89780/56203/627/56603/2852/5155/2263/79365/3913/407006/859/1906/1948/93649/2022/4855/221662/407007",24
"GO:0030048","actin filament-based movement","26/1652","132/16481",0.196969696969697,1.96504695869103,3.71550207066224,0.00058080194986915,0.00782677466315605,0.00782677466315605,"857/9839/3762/4620/55800/10630/3741/2702/6330/2013/3764/4648/477/6327/7134/4628/9444/6332/859/2697/6323/22998/3753/845/154/4842",26
"GO:0032635","interleukin-6 production","26/1652","132/16481",0.196969696969697,1.96504695869103,3.71550207066224,0.00058080194986915,0.00782677466315605,0.00782677466315605,"4829/177/7805/85480/53342/6376/695/7305/90865/8692/10365/51311/388325/3071/2621/7128/3569/7099/400709/140885/408/10865/4023/3553/3552/353514",26
"GO:0032675","regulation of interleukin-6 production","26/1652","132/16481",0.196969696969697,1.96504695869103,3.71550207066224,0.00058080194986915,0.00782677466315605,0.00782677466315605,"4829/177/7805/85480/53342/6376/695/7305/90865/8692/10365/51311/388325/3071/2621/7128/3569/7099/400709/140885/408/10865/4023/3553/3552/353514",26
"GO:0010720","positive regulation of cell development","55/1652","352/16481",0.15625,1.55881128934625,3.53720699107378,0.000584794331128804,0.0078594476727847,0.0078594476727847,"6387/1959/177/22891/6092/8322/7431/4739/146433/4099/6376/1003/7122/695/7305/650/3575/8477/56203/4135/627/57463/2852/6688/1524/3071/5196/133522/2621/4092/7472/9444/3569/64115/81501/9037/4915/5789/5583/7704/9353/7048/3549/85358/6792/3122/659/4311/64332/2124/3553/51393/50487/745/558",55
"GO:0051150","regulation of smooth muscle cell differentiation","10/1652","31/16481",0.32258064516129,3.2181910489729,4.12595547325592,0.000613552181188963,0.00822389594732693,0.00822389594732693,"1827/4772/23493/2852/5155/2263/407006/93649/2022/4855",10
"GO:0006833","water transport","9/1652","26/16481",0.346153846153846,3.45336654870553,4.17857173920514,0.000641201384409758,0.00845091277668273,0.00845091277668273,"361/8692/358/1080/51763/6563/554/366/89872",9
"GO:0033622","integrin activation","9/1652","26/16481",0.346153846153846,3.45336654870553,4.17857173920514,0.000641201384409758,0.00845091277668273,0.00845091277668273,"6387/83700/10979/6376/54922/64805/83706/5734/6403",9
"GO:0060317","cardiac epithelial to mesenchymal transition","9/1652","26/16481",0.346153846153846,3.45336654870553,4.17857173920514,0.000641201384409758,0.00845091277668273,0.00845091277668273,"26508/6926/23493/650/2013/7048/7042/7049/2022",9
"GO:0060421","positive regulation of heart growth","9/1652","26/16481",0.346153846153846,3.45336654870553,4.17857173920514,0.000641201384409758,0.00845091277668273,0.00845091277668273,"3084/2247/32/2066/6909/2263/1906/7049/407007",9
"GO:0099625","ventricular cardiac muscle cell membrane repolarization","9/1652","26/16481",0.346153846153846,3.45336654870553,4.17857173920514,0.000641201384409758,0.00845091277668273,0.00845091277668273,"3762/2702/6330/3764/6327/859/3753/845/4842",9
"GO:1904738","vascular associated smooth muscle cell migration","9/1652","26/16481",0.346153846153846,3.45336654870553,4.17857173920514,0.000641201384409758,0.00845091277668273,0.00845091277668273,"8013/5770/5155/4921/9732/9510/407006/5592/93649",9
"GO:0031348","negative regulation of defense response","43/1652","259/16481",0.166023166023166,1.65631222713547,3.55333269010796,0.000642849766148312,0.00845091277668273,0.00845091277668273,"9314/2268/25939/6095/4772/240/387837/6376/2494/338557/1003/3596/7010/8013/4889/90865/160364/2852/5468/7128/55075/5734/8809/4210/3133/407006/710/5740/11326/3055/140885/64116/383/2/335/10162/3553/3949/407007/3552/3824/969/2358",43
"GO:0009636","response to toxic substance","40/1652","236/16481",0.169491525423729,1.69091394098576,3.56818852327597,0.000643975400098305,0.00845091277668273,0.00845091277668273,"114757/6556/54996/6573/5243/11185/847/216/1543/6532/1012/2878/4499/9429/217/4501/6327/241/1066/2890/9376/1906/64116/6565/3039/3043/10249/4056/2353/9619/27244/7274/5581/3040/4489/366/89872/6649/10516/948",40
"GO:0071375","cellular response to peptide hormone stimulus","49/1652","306/16481",0.160130718954248,1.59752686385289,3.52146759569011,0.000654086772056557,0.00856119318099091,0.00856119318099091,"857/9314/2690/55022/761/8013/9340/3638/5770/6340/5588/10365/1636/1393/2852/8850/4921/5468/6844/5919/186/5319/2203/3164/2890/114/858/5295/51763/64506/1906/115/23371/88/815/760/2353/2549/185/255738/196883/3553/5320/5166/27019/286753/10580/28999/8835",49
"GO:0014855","striated muscle cell proliferation","13/1652","48/16481",0.270833333333333,2.70193956820016,3.94125031902947,0.000661535501855806,0.00862789550405151,0.00862789550405151,"3084/2247/5950/2066/6909/2263/284/65009/7042/7049/2353/6910/407007",13
"GO:0051899","membrane depolarization","20/1652","92/16481",0.217391304347826,2.16878092430782,3.75213532659288,0.000666067336937549,0.00862789550405151,0.00862789550405151,"857/4653/1634/55800/2702/6330/6532/7223/1135/2273/477/6327/4092/2776/859/6323/1906/120892/6910/1137",20
"GO:0070098","chemokine-mediated signaling pathway","20/1652","92/16481",0.217391304347826,2.16878092430782,3.75213532659288,0.000666067336937549,0.00862789550405151,0.00862789550405151,"51554/6362/6387/3579/2840/6376/9034/9413/6360/11318/1524/2532/3577/6347/1906/9353/6586/6358/6368/6369",20
"GO:1901890","positive regulation of cell junction assembly","20/1652","92/16481",0.217391304347826,2.16878092430782,3.75213532659288,0.000666067336937549,0.00862789550405151,0.00862789550405151,"80059/857/4653/10979/84631/2658/7122/7010/2895/64084/627/57463/94/7476/94030/22865/5789/146760/9647/6910",20
"GO:0070661","leukocyte proliferation","42/1652","252/16481",0.166666666666667,1.66273204196933,3.53850693699621,0.000681334477668496,0.00880291169214477,0.00880291169214477,"4829/81704/177/6556/3568/7805/246778/3113/146433/6376/2494/3596/695/7305/90865/6693/5322/56253/1636/2214/2013/1178/3071/7128/3569/64115/3133/4883/11326/7048/383/3549/8741/7037/64332/7940/3553/5320/3552/6441/4332/2255",42
"GO:0099177","regulation of trans-synaptic signaling","68/1652","460/16481",0.147826086956522,1.47477102852932,3.44703749769742,0.000691630060915888,0.0089129601423428,0.0089129601423428,"84502/2913/8564/177/2894/10718/6505/25927/6376/148/5028/2895/286097/7305/4889/785/1630/64084/6532/1636/140730/140689/89780/627/2852/1135/2900/1524/1392/5923/6547/477/51299/7476/6844/2171/4900/590/1128/91851/2890/114/6347/4915/5023/5789/9912/56729/120892/23237/5334/9590/815/2557/85358/6792/1129/4311/154/3553/7143/22854/64101/1137/57406/9465/116444/11170",68
"GO:0022407","regulation of cell-cell adhesion","67/1652","452/16481",0.148230088495575,1.47880150635325,3.44507914537502,0.000700653645239862,0.0090060941630447,0.00900609416304469,"857/9314/6387/3111/81704/177/3127/51032/7805/3113/240/6376/2494/10630/8013/91663/650/1326/3575/6693/5322/56253/8477/10326/5588/8613/9223/6688/3071/22915/83706/4092/960/6401/28984/3569/64115/3133/407006/2113/1511/6347/11326/140885/84830/7704/7048/383/266727/1948/5592/3549/7037/3122/5420/4855/335/84034/64332/9647/3553/5320/407007/3552/6403/6441/969",67
"GO:0010975","regulation of neuron projection development","57/1652","371/16481",0.153638814016173,1.53276107372914,3.46417132695669,0.00071587715789085,0.009178240901552,0.009178240901552,"322/27063/163404/26153/6387/285016/22891/8578/6092/577/23242/8322/7431/4099/6376/1601/5770/1630/9638/89780/4135/627/57463/153090/8850/4921/4858/79625/4916/57520/56920/9037/407006/84879/4915/5789/9912/146760/65009/120892/23237/9353/5376/1948/85358/6792/6383/659/51393/50487/22854/80031/407007/57580/482/5800/115207",57
"GO:0050891","multicellular organismal-level water homeostasis","11/1652","37/16481",0.297297297297297,2.96595445324259,3.99574967261383,0.000722897099877043,0.00924459990225412,0.00924459990225412,"361/6340/8692/358/1080/114/51763/115/554/196883/7466",11
"GO:0050921","positive regulation of chemotaxis","26/1652","134/16481",0.194029850746269,1.93571789960609,3.62999475689198,0.000736139875057908,0.00938683878942892,0.00938683878942893,"2247/6387/23604/2277/4739/146433/64805/1012/6688/5155/1524/3071/2621/5919/4916/3569/1901/9037/6347/1906/9353/1908/659/9647/728/2358",26
"GO:0015850","organic hydroxy compound transport","42/1652","253/16481",0.16600790513834,1.65615997856234,3.51046939735069,0.00073963720762506,0.00938683878942892,0.00938683878942893,"857/80704/60482/6387/5950/7432/5028/1601/2207/57153/123264/83547/4481/10351/6532/21/358/55640/84417/1392/5468/4792/1066/6579/114880/6622/341/1071/9619/9607/335/185/255738/6571/366/2824/3949/89872/1137/23673/4842/948",42
"GO:0150063","visual system development","42/1652","253/16481",0.16600790513834,1.65615997856234,3.51046939735069,0.00073963720762506,0.00938683878942892,0.00938683878942893,"2295/144165/10218/2247/6101/6247/85407/9839/5950/6505/8322/10763/6103/84467/64805/6445/7111/7306/6442/1543/4211/94/149461/6909/2202/27151/7476/7472/91851/146862/7483/84879/23287/5797/23554/7042/2353/659/7482/2823/343035/712",42
"GO:0051146","striated muscle cell differentiation","41/1652","246/16481",0.166666666666667,1.66273204196933,3.49548198457485,0.000783963085774407,0.00992425997218965,0.00992425997218965,"27063/144165/3084/170689/577/25802/963/6926/7111/23493/650/91807/4211/89780/56203/627/56603/5239/79365/79933/9172/858/10324/405754/859/1906/10398/30846/4629/88/10529/1948/29767/93649/7140/58529/221662/6910/407007/11214/4842",41
"GO:0006869","lipid transport","62/1652","413/16481",0.150121065375303,1.49766663344453,3.41869479607948,0.000787600294101878,0.00993359382503813,0.00993359382503813,"857/57088/60482/11309/5950/4018/23460/5243/653509/388121/1601/57153/123264/83547/5322/4481/10351/1636/21/84417/345275/9429/1392/5468/4792/2171/81575/5319/1066/6579/9376/84879/80832/114880/80833/10349/1906/56729/2167/10350/56923/1408/341/6578/1071/28965/9619/55911/5948/7274/335/185/255738/11000/10162/3553/3949/50487/5320/23673/83850/948",62
"GO:0062009","secondary palate development","7/1652","17/16481",0.411764705882353,4.10792622133599,4.27912699086249,0.000788663543260558,0.00993359382503813,0.00993359382503813,"7481/89780/2615/7476/7048/7042/7049",7
"GO:1901654","response to ketone","34/1652","193/16481",0.176165803108808,1.75749915316965,3.53308933182565,0.000792839503196309,0.00996116398376717,0.00996116398376716,"857/2247/2690/7350/653361/6340/1843/1543/358/6909/1392/2621/5734/2203/1080/4916/114/2354/2776/3727/687/11251/1906/7832/120892/9353/1536/7042/5737/7049/2353/6586/9607/6915",34
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","28/1652","149/16481",0.187919463087248,1.87475827550904,3.58005089641112,0.000797811940087225,0.00999857813914314,0.00999857813914314,"4829/2894/1910/3579/338557/148/5028/64805/2357/51196/9002/1524/1128/139189/6401/1901/2776/146/88/56923/10316/5745/2828/1129/185/115727/728/2358",28
